domain,xcoord,ycoord
San Gabriel,-116.692653127713399,34.042428701515277
San Gabriel,-116.676742846308699,34.037245293836683
San Gabriel,-116.675576107341598,34.036844528333908
San Gabriel,-116.674225801352904,34.036367659453013
San Gabriel,-116.671434307040698,34.035389254066260
San Gabriel,-116.669503003590506,34.034725954922251
San Gabriel,-116.655936231089001,34.030084487499010
San Gabriel,-116.647316447501595,34.027136283176972
San Gabriel,-116.644597037094897,34.026208350430778
San Gabriel,-116.643079650613203,34.025721072907658
San Gabriel,-116.640732727864005,34.025213588908493
San Gabriel,-116.627679958194406,34.022313701895023
San Gabriel,-116.625528167668804,34.021819979679933
San Gabriel,-116.624253584526102,34.021551850106150
San Gabriel,-116.617177246852705,34.019944301371183
San Gabriel,-116.615778768332305,34.019522164774934
San Gabriel,-116.609730651582495,34.017676226502488
San Gabriel,-116.598873429232100,34.014504629568698
San Gabriel,-116.594850062975297,34.013296812441510
San Gabriel,-116.593163765157996,34.012586695746847
San Gabriel,-116.591651940920400,34.012031374320713
San Gabriel,-116.579347232670798,34.007540419418277
San Gabriel,-116.571006006046105,34.004423460211477
San Gabriel,-116.567034669905894,34.001937059462527
San Gabriel,-116.562400460676500,33.999721836835093
San Gabriel,-116.551771630953596,33.994639995585892
San Gabriel,-116.547249229589994,33.991831873204930
San Gabriel,-116.538094742381702,33.986146446014232
San Gabriel,-116.535161172419095,33.984324290347203
San Gabriel,-116.530721979789305,33.981601981034068
San Gabriel,-116.520335006257497,33.974023564620182
San Gabriel,-116.515522741450098,33.970508916058350
San Gabriel,-116.513621938638906,33.969122095568011
San Gabriel,-116.508612519759197,33.965251919006782
San Gabriel,-116.507808078640494,33.964630560579003
San Gabriel,-116.502287188956998,33.960366043753119
San Gabriel,-116.494576646393895,33.954407240444532
San Gabriel,-116.493364928205594,33.953470564574857
San Gabriel,-116.489816729452500,33.950726072195152
San Gabriel,-116.488342480005997,33.949643321126068
San Gabriel,-116.487052667656499,33.948707103185988
San Gabriel,-116.480840196675203,33.944361914846468
San Gabriel,-116.476590981494496,33.941392129093188
San Gabriel,-116.466195739414502,33.934114465298897
San Gabriel,-116.462975390600704,33.931864896845681
San Gabriel,-116.461701470621904,33.930950819309963
San Gabriel,-116.460845182426098,33.930384939761737
San Gabriel,-116.447867222197999,33.921807009056003
San Gabriel,-116.446974303662202,33.921215714939173
San Gabriel,-116.440004093628900,33.916599288485322
San Gabriel,-116.438690825161601,33.915770613425259
San Gabriel,-116.437396098187307,33.914921505974363
San Gabriel,-116.434208631234895,33.912812961822368
San Gabriel,-116.429136300546503,33.909449380919227
San Gabriel,-116.420895511358495,33.903976935354997
San Gabriel,-116.419043997846003,33.902847260248592
San Gabriel,-116.417664926081997,33.902092737583963
San Gabriel,-116.413534754890705,33.899830449851102
San Gabriel,-116.405073821130102,33.895205988477528
San Gabriel,-116.398935514444304,33.891860383442008
San Gabriel,-116.397356628614702,33.890872424271969
San Gabriel,-116.388790110867603,33.885507570567839
San Gabriel,-116.381707035305297,33.881069509224837
San Gabriel,-116.380067371849805,33.880094693078142
San Gabriel,-116.377870962370594,33.878840346031140
San Gabriel,-116.376183942612002,33.877910191735793
San Gabriel,-116.372754449813698,33.876018177101358
San Gabriel,-116.363420707879499,33.870861144107387
San Gabriel,-116.359454144073993,33.868669981283162
San Gabriel,-116.355943367877003,33.866741989696948
San Gabriel,-116.344721144242499,33.860728275781490
San Gabriel,-116.340546080892196,33.858490514826073
San Gabriel,-116.339582370409801,33.857973951709582
San Gabriel,-116.337310475956798,33.856780485107862
San Gabriel,-116.334018930854896,33.854869823681149
San Gabriel,-116.332188231779895,33.853833168214898
San Gabriel,-116.326570467051297,33.850651681462622
San Gabriel,-116.322476280236401,33.848332727728518
Western Transverse Ranges,-120.156344000000004,33.867018000000002
Western Transverse Ranges,-120.194919721645206,33.861249093711379
Western Transverse Ranges,-120.203250999999995,33.865893000000000
Western Transverse Ranges,-120.223015000000004,33.876908999999998
Western Transverse Ranges,-120.242198999999999,33.889090000000003
Western Transverse Ranges,-120.258170000000007,33.899231000000000
Western Transverse Ranges,-120.284464000000000,33.913733000000001
Western Transverse Ranges,-120.304006999999999,33.921391999999997
Western Transverse Ranges,-120.330089000000001,33.931615000000001
Western Transverse Ranges,-120.350943999999998,33.940542000000001
Western Transverse Ranges,-120.367127999999994,33.947470000000003
Western Transverse Ranges,-120.388064000000000,33.950893000000001
Western Transverse Ranges,-120.420081999999994,33.956127000000002
Western Transverse Ranges,-120.437505000000002,33.961078999999998
Western Transverse Ranges,-120.461477000000002,33.967891000000002
Western Transverse Ranges,-120.486338000000003,33.972613000000003
Western Transverse Ranges,-120.517710292007095,33.979461411838450
Western Transverse Ranges,-120.518759974514197,33.979690552192842
Western Transverse Ranges,-120.568088073998197,33.967835769840491
Western Transverse Ranges,-120.820612422127496,34.000953717136142
Western Transverse Ranges,-121.014289216615893,34.093757181161827
Western Transverse Ranges,-121.017563165294803,34.103001271549410
Western Transverse Ranges,-121.012766620464106,34.168953762972542
Western Transverse Ranges,-120.995978713556397,34.306854426857257
Western Transverse Ranges,-120.938473981403902,34.391177953791903
Western Transverse Ranges,-120.926898474237703,34.408151993210538
Western Transverse Ranges,-120.896375007132804,34.444126079441340
Western Transverse Ranges,-120.858220673251694,34.484460660972843
Western Transverse Ranges,-120.813525596419495,34.523705118679160
Western Transverse Ranges,-120.715414452153595,34.572760690812068
Western Transverse Ranges,-120.664178632370394,34.598923662616293
Western Transverse Ranges,-120.633916739266297,34.610019690087761
Western Transverse Ranges,-120.632497611406507,34.609574729856547
Western Transverse Ranges,-120.626087347403697,34.607417759928580
Western Transverse Ranges,-120.619382082392903,34.606930758163969
Western Transverse Ranges,-120.614133879148895,34.607162745475989
Western Transverse Ranges,-120.610050723312099,34.607873726989283
Western Transverse Ranges,-120.606258583587405,34.609301695688430
Western Transverse Ranges,-120.601299397262594,34.610728662542840
Western Transverse Ranges,-120.597800262050995,34.610962653544327
Western Transverse Ranges,-120.590803985424799,34.610475651779723
Western Transverse Ranges,-120.583516694485098,34.609510657658568
Western Transverse Ranges,-120.578560498406006,34.609026658730222
Western Transverse Ranges,-120.572146250406604,34.609495640779301
Western Transverse Ranges,-120.567480071292806,34.610206622292651
Western Transverse Ranges,-120.562230869801397,34.610915602814430
Western Transverse Ranges,-120.556397646785499,34.612102574793433
Western Transverse Ranges,-120.549689392428206,34.613764538990722
Western Transverse Ranges,-120.544437198892396,34.616146494109387
Western Transverse Ranges,-120.539770022430403,34.617572465414298
Western Transverse Ranges,-120.535103844215996,34.618522444454868
Western Transverse Ranges,-120.530146651688099,34.618993431092797
Western Transverse Ranges,-120.524314426020297,34.619702413413222
Western Transverse Ranges,-120.520524276495294,34.619458412957563
Western Transverse Ranges,-120.517027135080596,34.618498422664118
Western Transverse Ranges,-120.514113016943000,34.617778429944110
Western Transverse Ranges,-120.510613880832096,34.618012421844917
Western Transverse Ranges,-120.505655691855395,34.619199398320568
Western Transverse Ranges,-120.498366382837006,34.619668404651350
Western Transverse Ranges,-120.491367047616606,34.620614439265523
Western Transverse Ranges,-120.483783689072993,34.622275467268537
Western Transverse Ranges,-120.475616307206295,34.624892482682640
Western Transverse Ranges,-120.462198677037193,34.628217519941188
Western Transverse Ranges,-120.449653105050899,34.633694511608780
Western Transverse Ranges,-120.442945788686501,34.634640539028403
Western Transverse Ranges,-120.436528492884705,34.636542547563749
Western Transverse Ranges,-120.428942153988004,34.640353528084923
Western Transverse Ranges,-120.419606730870996,34.643685525196702
Western Transverse Ranges,-120.412024375970802,34.644630554368803
Western Transverse Ranges,-120.403569972780403,34.644619605123133
Western Transverse Ranges,-120.394532534621902,34.643652677459563
Western Transverse Ranges,-120.382289936133304,34.641964784908907
Western Transverse Ranges,-120.374126544558393,34.641714839035266
Western Transverse Ranges,-120.364795106337297,34.642658877154467
Western Transverse Ranges,-120.359545862577704,34.643367894548483
Western Transverse Ranges,-120.348754368746796,34.645741910452273
Western Transverse Ranges,-120.342046067624807,34.647643909095109
Western Transverse Ranges,-120.338254889275404,34.647877927076308
Western Transverse Ranges,-120.330089514695402,34.649299943162930
Western Transverse Ranges,-120.325132281698103,34.649531967347173
Western Transverse Ranges,-120.321345084647206,34.647855026740103
Western Transverse Ranges,-120.317266863390500,34.645223108660730
Western Transverse Ranges,-120.305329186331207,34.635177409998157
Western Transverse Ranges,-120.295426637252703,34.628478629099220
Western Transverse Ranges,-120.281442883866205,34.621534888167901
Western Transverse Ranges,-120.272701420681400,34.618180030290148
Western Transverse Ranges,-120.261625857101805,34.616016161662913
Western Transverse Ranges,-120.251715354419204,34.614331275545787
Western Transverse Ranges,-120.246757154650695,34.615519291637668
Western Transverse Ranges,-120.239174845615906,34.616464338796220
Western Transverse Ranges,-120.233927624431502,34.616457388835563
Western Transverse Ranges,-120.221392082583705,34.615486532933403
Western Transverse Ranges,-120.215272799619498,34.613328645696981
Western Transverse Ranges,-120.206239382329699,34.610212811426827
Western Transverse Ranges,-120.190215623039805,34.602550161458574
Western Transverse Ranges,-120.165739498423207,34.593204640753811
Western Transverse Ranges,-120.142136434733402,34.585293077333567
Western Transverse Ranges,-120.136307180425604,34.584091166716348
Western Transverse Ranges,-120.128144834762196,34.583364266303761
Western Transverse Ranges,-120.122023568792898,34.582162357485167
Western Transverse Ranges,-120.112112153298497,34.581671468850743
Western Transverse Ranges,-120.107445962493500,34.581904508369519
Western Transverse Ranges,-120.101612733182293,34.583329527292449
Western Transverse Ranges,-120.094032420642407,34.583558595405179
Western Transverse Ranges,-120.086162085741293,34.582593699310110
Western Transverse Ranges,-120.069837392615995,34.580661911524373
Western Transverse Ranges,-120.061093018325806,34.579217037369737
Western Transverse Ranges,-120.053512706685197,34.579446105482482
Western Transverse Ranges,-120.047679471978100,34.580394137490828
Western Transverse Ranges,-120.038932115535999,34.581099204163138
Western Transverse Ranges,-120.031059786837901,34.580850288912593
Western Transverse Ranges,-120.020858352579594,34.579165436070348
Western Transverse Ranges,-120.005994710613606,34.575324688889282
Western Transverse Ranges,-119.990550329648499,34.570767059743098
Western Transverse Ranges,-119.971899055359799,34.565489566479933
Western Transverse Ranges,-119.956743849594503,34.562365953074220
Western Transverse Ranges,-119.941004647485897,34.559718344523333
Western Transverse Ranges,-119.931968535827394,34.558512561425403
Western Transverse Ranges,-119.919433382486702,34.557540841274772
Western Transverse Ranges,-119.911271285036193,34.556576036011279
Western Transverse Ranges,-119.902530190573401,34.553459321304842
Western Transverse Ranges,-119.899091624285504,34.551088295889201
Western Transverse Ranges,-119.898057168864199,34.551221668198039
Western Transverse Ranges,-119.896767802786400,34.550576655900450
Western Transverse Ranges,-119.890130341458800,34.552243673835967
Western Transverse Ranges,-119.882806854460298,34.552936097028599
Western Transverse Ranges,-119.869998525111697,34.554247596893703
Western Transverse Ranges,-119.867661390337403,34.554440857866133
Western Transverse Ranges,-119.864740875371396,34.554182999883771
Western Transverse Ranges,-119.849031065186793,34.552765485266441
Western Transverse Ranges,-119.841226924274096,34.552142781583370
Western Transverse Ranges,-119.838226506942704,34.551944050454139
Western Transverse Ranges,-119.830687772971203,34.551252659387707
Western Transverse Ranges,-119.820242884081907,34.550486675461563
Western Transverse Ranges,-119.814988932765303,34.550010473175419
Western Transverse Ranges,-119.807354665539606,34.549607563724010
Western Transverse Ranges,-119.806171398685606,34.549175926595701
Western Transverse Ranges,-119.805054888143999,34.548744766686077
Western Transverse Ranges,-119.794452573834207,34.544650260915020
Western Transverse Ranges,-119.791438984890405,34.543414523245701
Western Transverse Ranges,-119.789106802360294,34.542468391938790
Western Transverse Ranges,-119.773492279615695,34.536735290900452
Western Transverse Ranges,-119.767996623915593,34.534652203222628
Western Transverse Ranges,-119.754293923793398,34.529564067151767
Western Transverse Ranges,-119.748612277573400,34.527399715352338
Western Transverse Ranges,-119.732537718171400,34.521662299363037
Western Transverse Ranges,-119.731138856897303,34.521329636679290
Western Transverse Ranges,-119.727555648078393,34.520477372548093
Western Transverse Ranges,-119.713306481040306,34.517286604182893
Western Transverse Ranges,-119.699864824256906,34.514355977048311
Western Transverse Ranges,-119.690512663642593,34.512153372337202
Western Transverse Ranges,-119.681482821141103,34.510181565782347
Western Transverse Ranges,-119.669678999962500,34.507586777668898
Western Transverse Ranges,-119.663072434582602,34.506279783378709
Western Transverse Ranges,-119.656259576721496,34.504771440172249
Western Transverse Ranges,-119.645778130373699,34.502582476041347
Western Transverse Ranges,-119.636766815439799,34.500433928005847
Western Transverse Ranges,-119.635128753169994,34.500187858113073
Western Transverse Ranges,-119.629344464763193,34.499318801889657
Western Transverse Ranges,-119.623407229022007,34.498430401559027
Western Transverse Ranges,-119.613062752575800,34.496798711455902
Western Transverse Ranges,-119.601355842377600,34.495450594523319
Western Transverse Ranges,-119.597220772311701,34.495009020204790
Western Transverse Ranges,-119.590114107309901,34.494081455143942
Western Transverse Ranges,-119.578651634326505,34.492715468809138
Western Transverse Ranges,-119.571451329726997,34.491751595059590
Western Transverse Ranges,-119.557720129074696,34.490147204549913
Western Transverse Ranges,-119.553151713835007,34.489539332142563
Western Transverse Ranges,-119.545435131182501,34.489371075738049
Western Transverse Ranges,-119.539075334212797,34.489500661020507
Western Transverse Ranges,-119.525411944915703,34.489799127623300
Western Transverse Ranges,-119.517433087440807,34.489803547610478
Western Transverse Ranges,-119.505201272801202,34.489794304607983
Western Transverse Ranges,-119.501269623761004,34.489943072657553
Western Transverse Ranges,-119.499608698699802,34.490154593673992
Western Transverse Ranges,-119.490528719072998,34.491310603539112
Western Transverse Ranges,-119.484116653981104,34.492220318900820
Western Transverse Ranges,-119.481861804871201,34.492521220752657
Western Transverse Ranges,-119.464833763023194,34.495428135080317
Western Transverse Ranges,-119.456911235005904,34.496500476005451
Western Transverse Ranges,-119.443995782298799,34.498528591875512
Western Transverse Ranges,-119.436014928956894,34.499313176158360
Western Transverse Ranges,-119.429402516268496,34.499684709794323
Western Transverse Ranges,-119.428259291474802,34.499714335846811
Western Transverse Ranges,-119.421525389777301,34.499888659076397
Western Transverse Ranges,-119.407889340193194,34.500296025200377
Western Transverse Ranges,-119.405381856625695,34.500374444889673
Western Transverse Ranges,-119.392273833349904,34.501225539127752
Western Transverse Ranges,-119.378300766257794,34.502016848004587
Western Transverse Ranges,-119.372365134612807,34.502513071174633
Western Transverse Ranges,-119.368547495834207,34.502718290597997
Western Transverse Ranges,-119.349738144209894,34.504754825828797
Western Transverse Ranges,-119.342310715007102,34.504968861795582
Western Transverse Ranges,-119.331434805931593,34.506140776229728
Western Transverse Ranges,-119.320071243530094,34.507412619743747
Western Transverse Ranges,-119.314778314354299,34.508706274558627
Western Transverse Ranges,-119.306483440795205,34.510733142441623
Western Transverse Ranges,-119.299285632046207,34.512691131286260
Western Transverse Ranges,-119.285986749344005,34.515637166555003
Western Transverse Ranges,-119.279800652216906,34.517095438052763
Western Transverse Ranges,-119.270509451912105,34.519475009791122
Western Transverse Ranges,-119.258678361241607,34.522613636952421
Western Transverse Ranges,-119.255945648804200,34.523323369259948
Western Transverse Ranges,-119.244530806227999,34.526853982154137
Western Transverse Ranges,-119.236730979256507,34.529092663406757
Western Transverse Ranges,-119.231031640197699,34.530554675481291
Western Transverse Ranges,-119.229306781767406,34.530624056598803
Western Transverse Ranges,-119.217838674539706,34.531084603017007
Western Transverse Ranges,-119.214348101182196,34.531174017916641
Western Transverse Ranges,-119.192672576015795,34.531947884968822
Western Transverse Ranges,-119.191662139390502,34.531974372958842
Western Transverse Ranges,-119.188679768243901,34.532037748432138
Western Transverse Ranges,-119.172413727725200,34.532546995201741
Western Transverse Ranges,-119.166311008803902,34.532529591558003
Western Transverse Ranges,-119.164708876948296,34.532609987614599
Western Transverse Ranges,-119.160930837030904,34.533412570719150
Western Transverse Ranges,-119.153546876454897,34.534980861962723
Western Transverse Ranges,-119.148985198542604,34.537572171139097
Western Transverse Ranges,-119.145122410919996,34.538080084826618
Western Transverse Ranges,-119.142917190050994,34.538891349459242
Western Transverse Ranges,-119.125148151262593,34.540706478216471
Western Transverse Ranges,-119.115548036085798,34.542294107694957
Western Transverse Ranges,-119.109838886298505,34.543345003169350
Western Transverse Ranges,-119.094487217234899,34.546159743368797
Western Transverse Ranges,-119.077323736359205,34.549215337327993
Western Transverse Ranges,-119.075607249833894,34.549528532969397
Western Transverse Ranges,-119.056633749183305,34.553188594237866
Western Transverse Ranges,-119.049013812858902,34.554554887787340
Western Transverse Ranges,-119.037082154145097,34.556934444572981
Western Transverse Ranges,-119.031827127035598,34.557881058710763
Western Transverse Ranges,-119.028371844641498,34.558517004798908
Western Transverse Ranges,-119.027024547158902,34.558790651719008
Western Transverse Ranges,-119.018660104521203,34.560489006489227
Western Transverse Ranges,-119.016768415946501,34.560971091326863
Western Transverse Ranges,-119.012569646419294,34.561738037619101
Western Transverse Ranges,-119.000075530903999,34.564358642923928
Western Transverse Ranges,-118.993963172674000,34.565671050233703
Western Transverse Ranges,-118.992609393193803,34.565897176119663
Western Transverse Ranges,-118.982228837889394,34.567742527858996
Western Transverse Ranges,-118.968745448913793,34.568988455614168
Western Transverse Ranges,-118.965014081772296,34.569325658709538
Western Transverse Ranges,-118.961975430332700,34.569703247984791
Western Transverse Ranges,-118.954624289343201,34.570990440695731
Western Transverse Ranges,-118.953439608619604,34.571333559045257
Western Transverse Ranges,-118.948798568585900,34.572677716006353
Western Transverse Ranges,-118.938092125839106,34.575791563625877
Western Transverse Ranges,-118.930866011548503,34.577723788983228
Western Transverse Ranges,-118.920263028746604,34.580780673652399
Western Transverse Ranges,-118.912902400575305,34.582924115706149
Western Transverse Ranges,-118.908977158958805,34.583850463889767
Western Transverse Ranges,-118.905668067789705,34.584681759496192
Western Transverse Ranges,-118.888575591522795,34.578414518198322
Western Transverse Ranges,-118.823053498349196,34.576925379717103
Western Transverse Ranges,-118.762743389859807,34.585115641363807
Western Transverse Ranges,-118.737187931071105,34.591331834042137
Western Transverse Ranges,-118.735982679885296,34.590152321844222
Western Transverse Ranges,-118.729777175449001,34.584746987023600
Western Transverse Ranges,-118.727810741133297,34.583497901321742
Western Transverse Ranges,-118.712837376188006,34.574082656648287
Western Transverse Ranges,-118.699100299388803,34.565465835692940
Western Transverse Ranges,-118.697368693529000,34.564195697264751
Western Transverse Ranges,-118.696513372910999,34.563614607168923
Western Transverse Ranges,-118.694405735439602,34.561374297518981
Western Transverse Ranges,-118.687433717690894,34.553962478221329
Western Transverse Ranges,-118.685671293002500,34.551995904052077
Western Transverse Ranges,-118.679154532465304,34.545495749814783
Western Transverse Ranges,-118.676970076415699,34.543275158414993
Western Transverse Ranges,-118.667767234586606,34.534048046683807
Western Transverse Ranges,-118.665972038437403,34.532750429520540
Western Transverse Ranges,-118.665012267384000,34.532077424568058
Western Transverse Ranges,-118.659856422992704,34.528374148953688
Western Transverse Ranges,-118.651562323540404,34.522372198479623
Western Transverse Ranges,-118.647720410589201,34.519535607299083
Western Transverse Ranges,-118.644551853828006,34.517119089107680
Western Transverse Ranges,-118.643097822206897,34.515015771154680
Western Transverse Ranges,-118.640329582673701,34.511010815897173
Western Transverse Ranges,-118.638773685740304,34.508830951512053
Western Transverse Ranges,-118.629911843613797,34.496106214608368
Western Transverse Ranges,-118.628511114941404,34.494071392178611
Western Transverse Ranges,-118.627935510258496,34.493233757289090
Western Transverse Ranges,-118.623952552218896,34.487326537502852
Western Transverse Ranges,-118.622296957406306,34.485751777595013
Western Transverse Ranges,-118.618336165916304,34.481984297168147
Western Transverse Ranges,-118.613013017934094,34.477184628147981
Western Transverse Ranges,-118.606716554832900,34.470964784909242
Western Transverse Ranges,-118.600873797514893,34.465276391705871
Western Transverse Ranges,-118.596229211365198,34.460735769940413
Western Transverse Ranges,-118.595197248993898,34.459725963739039
Western Transverse Ranges,-118.593255307701895,34.458483248679102
Western Transverse Ranges,-118.588822531407502,34.455646363395822
Western Transverse Ranges,-118.580510799888302,34.450559664324047
Western Transverse Ranges,-118.572906662279806,34.446005952879801
Western Transverse Ranges,-118.565271169006394,34.441249307354397
Western Transverse Ranges,-118.562045822693705,34.439329669153032
Western Transverse Ranges,-118.560999996746105,34.438699329148058
Western Transverse Ranges,-118.560112764102499,34.438165263215659
Western Transverse Ranges,-118.558265393055507,34.437051969204610
Western Transverse Ranges,-118.556362702553599,34.435905606847001
Western Transverse Ranges,-118.545990516505697,34.429685473404803
Western Transverse Ranges,-118.534238133439501,34.422657955036350
Western Transverse Ranges,-118.532963532342194,34.421887618470407
Western Transverse Ranges,-118.531916135279900,34.421240415613731
Western Transverse Ranges,-118.520417321647798,34.414256391962468
Western Transverse Ranges,-118.519519519179497,34.413710881271307
Western Transverse Ranges,-118.517099799040906,34.412201487073503
Western Transverse Ranges,-118.514110449631005,34.410330625423782
Western Transverse Ranges,-118.511351725180802,34.408600444080093
Western Transverse Ranges,-118.510176416081293,34.407996684085681
Western Transverse Ranges,-118.502852295974193,34.404233619662243
Western Transverse Ranges,-118.497214685773699,34.401455279278252
Western Transverse Ranges,-118.491820652305904,34.398742846402193
Western Transverse Ranges,-118.489406441931607,34.397550425305553
Western Transverse Ranges,-118.487596502470296,34.396838632638847
Western Transverse Ranges,-118.488870277572204,34.392164881616473
Western Transverse Ranges,-118.489725693344099,34.389232867276959
Western Transverse Ranges,-118.492127402710494,34.375345091007937
Western Transverse Ranges,-118.493136083673505,34.370010465937412
Western Transverse Ranges,-118.493340116570593,34.368931394310152
Western Transverse Ranges,-118.493296096104899,34.365096497239790
Western Transverse Ranges,-118.493708964702705,34.349822325789518
Western Transverse Ranges,-118.494172697025306,34.345929886085983
Western Transverse Ranges,-118.497060755678405,34.340461904313749
Western Transverse Ranges,-118.421906864496904,34.262570723833988
Western Transverse Ranges,-118.421235792033997,34.261327582174360
Western Transverse Ranges,-118.420584228477594,34.260455009289871
Western Transverse Ranges,-118.418489961837693,34.259191063467760
Western Transverse Ranges,-118.405283728358896,34.251237724144097
Western Transverse Ranges,-118.394964853790796,34.245009979961949
Western Transverse Ranges,-118.391248088017093,34.242744342351699
Western Transverse Ranges,-118.380756735196599,34.236373398869723
Western Transverse Ranges,-118.376005783808907,34.233507882059023
Western Transverse Ranges,-118.367116588463801,34.227988522100638
Western Transverse Ranges,-118.360267853512298,34.223843796964218
Western Transverse Ranges,-118.347568533824202,34.215756455633048
Western Transverse Ranges,-118.343905290451303,34.213527407273418
Western Transverse Ranges,-118.341292721567896,34.213178911056573
Western Transverse Ranges,-118.336235300974096,34.212723575721100
Western Transverse Ranges,-118.334003651146702,34.212327624232351
Western Transverse Ranges,-118.323754125530201,34.207324269799663
Western Transverse Ranges,-118.320114948859896,34.205607047587741
Western Transverse Ranges,-118.311126729685498,34.201732347283688
Western Transverse Ranges,-118.307025554425394,34.200012199147210
Western Transverse Ranges,-118.303904801529100,34.198661543044381
Western Transverse Ranges,-118.297271704521904,34.195771765205201
Western Transverse Ranges,-118.289906562094103,34.193407659719163
Western Transverse Ranges,-118.288802210121602,34.192987471482567
Western Transverse Ranges,-118.286508549678402,34.192033050944097
Western Transverse Ranges,-118.271404257105104,34.186123888203163
Western Transverse Ranges,-118.269963172308906,34.185397245177711
Western Transverse Ranges,-118.262952385869397,34.181033661477450
Western Transverse Ranges,-118.253859399011205,34.175259890543899
Western Transverse Ranges,-118.252088349306703,34.174081996439128
Western Transverse Ranges,-118.243876639558806,34.168942972525180
Western Transverse Ranges,-118.231606666073802,34.161423907158373
Western Transverse Ranges,-118.229396352124098,34.159883504100982
Western Transverse Ranges,-118.226955541725403,34.158233696101419
Western Transverse Ranges,-118.224645280119503,34.157448665792423
Western Transverse Ranges,-118.213505374413700,34.153660185266560
Western Transverse Ranges,-118.211379205106198,34.153643259593153
Western Transverse Ranges,-118.207276923115998,34.153672920801228
Western Transverse Ranges,-118.198829200453901,34.153569769806829
Western Transverse Ranges,-118.197452234357002,34.153196132900042
Western Transverse Ranges,-118.193594647736305,34.152149266398411
Western Transverse Ranges,-118.186569289160701,34.150557521831743
Western Transverse Ranges,-118.183462388929598,34.149179849094587
Western Transverse Ranges,-118.178656250952599,34.147048362448643
Western Transverse Ranges,-118.176093362117300,34.145798505430612
Western Transverse Ranges,-118.162419968616206,34.139397019053128
Western Transverse Ranges,-118.161684906045195,34.138597147576533
Western Transverse Ranges,-118.160585697327605,34.137401315391912
Western Transverse Ranges,-118.158436081075394,34.135002607486101
Western Transverse Ranges,-118.154497976736494,34.130854070660789
Western Transverse Ranges,-118.144160615009895,34.118798096370703
Western Transverse Ranges,-118.146482998957396,34.119381033031168
Western Transverse Ranges,-118.150020644980302,34.119561683503193
Western Transverse Ranges,-118.153128048414004,34.119661019367022
Western Transverse Ranges,-118.156234759640498,34.119696593807276
Western Transverse Ranges,-118.158394894558299,34.119694652232042
Western Transverse Ranges,-118.160365069694507,34.119777035690973
Western Transverse Ranges,-118.163295830369407,34.119818248215957
Western Transverse Ranges,-118.165293370111897,34.119708874058730
Western Transverse Ranges,-118.167414770113893,34.119748707824883
Western Transverse Ranges,-118.171337391661694,34.119646166570448
Western Transverse Ranges,-118.173747698362803,34.119553928788278
Western Transverse Ranges,-118.175802476649906,34.119872751741070
Western Transverse Ranges,-118.177532599228599,34.120053321933931
Western Transverse Ranges,-118.179374395723300,34.120247239404613
Western Transverse Ranges,-118.182229416145702,34.120371859631511
Western Transverse Ranges,-118.184808418708201,34.120372752192971
Western Transverse Ranges,-118.188453739327400,34.120479605835712
Western Transverse Ranges,-118.192074091141606,34.120593497418952
Western Transverse Ranges,-118.195150621635904,34.120829731048261
Western Transverse Ranges,-118.203902144993904,34.121523627169502
Western Transverse Ranges,-118.206027766214206,34.121678081237860
Western Transverse Ranges,-118.209662678331100,34.121679502947387
Western Transverse Ranges,-118.211621425669193,34.121727005567926
Western Transverse Ranges,-118.219322910635995,34.121904359446667
Western Transverse Ranges,-118.224135583459798,34.122016323731160
Western Transverse Ranges,-118.234049779740403,34.120137398165028
Western Transverse Ranges,-118.236300220778801,34.119717514459083
Western Transverse Ranges,-118.241615505568802,34.119461830531328
Western Transverse Ranges,-118.245269289199996,34.118978429350271
Western Transverse Ranges,-118.254797141444797,34.117669112716257
Western Transverse Ranges,-118.263486516475197,34.116412769539487
Western Transverse Ranges,-118.266513930976004,34.115956265952477
Western Transverse Ranges,-118.268284417152898,34.115668656107097
Western Transverse Ranges,-118.270435502226903,34.114697368482418
Western Transverse Ranges,-118.274276079661405,34.112846620062399
Western Transverse Ranges,-118.276671898297707,34.111869654292093
Western Transverse Ranges,-118.280578392975897,34.110341396231149
Western Transverse Ranges,-118.283034995744103,34.109540294601302
Western Transverse Ranges,-118.286368914256997,34.108999574307063
Western Transverse Ranges,-118.288545985262104,34.108627592055193
Western Transverse Ranges,-118.289974901624504,34.108395810965028
Western Transverse Ranges,-118.291746919829606,34.108113554363548
Western Transverse Ranges,-118.293646047973894,34.107802809589387
Western Transverse Ranges,-118.295464054337600,34.107549815932558
Western Transverse Ranges,-118.299271551362807,34.107016500861079
Western Transverse Ranges,-118.300322138899105,34.106872509415027
Western Transverse Ranges,-118.304449077750306,34.106285912553673
Western Transverse Ranges,-118.306140942906893,34.106041005300170
Western Transverse Ranges,-118.307414283335007,34.105909730874750
Western Transverse Ranges,-118.309599184368196,34.105727652291620
Western Transverse Ranges,-118.315037615978099,34.105284869910783
Western Transverse Ranges,-118.318694379621107,34.104986606910117
Western Transverse Ranges,-118.320149071103302,34.104929833559183
Western Transverse Ranges,-118.321244234663098,34.105042260741087
Western Transverse Ranges,-118.322937967057499,34.105205155835051
Western Transverse Ranges,-118.324872008515598,34.105385725034303
Western Transverse Ranges,-118.326133435819301,34.105655182069732
Western Transverse Ranges,-118.327831309604605,34.105821628219630
Western Transverse Ranges,-118.329357358683396,34.105951303788842
